pair,cond,trial,env,env_code,num_windows,window_start,window_end,headVectP1,headVectP2
JBEA,standing,T016,FoodCourt,,8,4096,5120,1.009002269,1.276323207
JBEA,standing,T017,Library,,0,0,1024,1.023981701,0.951484198
JBEA,standing,T017,Library,,1,512,1536,1.048386827,1.005278948
JBEA,standing,T017,Library,,2,1024,2048,1.022988981,1.143900405
JBEA,standing,T017,Library,,3,1536,2560,1.008543416,1.005668896
JBEA,standing,T017,Library,,4,2048,3072,0.986742926,0.937494241
JBEA,standing,T017,Library,,5,2560,3584,0.872717666,1.00568901
JBEA,standing,T017,Library,,6,3072,4096,0.882509174,1.137946444
JBEA,standing,T017,Library,,7,3584,4608,0.947432857,1.038782326
JBEA,standing,T017,Library,,8,4096,5120,0.888127611,0.915678625
JBEA,standing,T018,MusicParty,,0,0,1024,1.172222943,1.449907641
JBEA,standing,T018,MusicParty,,1,512,1536,0.881250926,1.202535796
JBEA,standing,T018,MusicParty,,2,1024,2048,0.880910514,1.23818573
JBEA,standing,T018,MusicParty,,3,1536,2560,0.955336981,1.261288748
JBEA,standing,T018,MusicParty,,4,2048,3072,1.04194441,1.347267865
JBEA,standing,T018,MusicParty,,5,2560,3584,0.970098938,1.376823674
JBEA,standing,T018,MusicParty,,6,3072,4096,0.986810267,1.347941934
JBEA,standing,T018,MusicParty,,7,3584,4608,0.970281536,1.211553387
JBEA,standing,T018,MusicParty,,8,4096,5120,0.952170622,1.278531993
JGJW,sitting,T003,MusicParty,,0,0,1024,1.273581275,1.28109324
JGJW,sitting,T003,MusicParty,,1,512,1536,1.074784946,1.310088887
JGJW,sitting,T003,MusicParty,,2,1024,2048,0.945130601,1.275155046
JGJW,sitting,T003,MusicParty,,3,1536,2560,1.105843827,1.272003729
JGJW,sitting,T003,MusicParty,,4,2048,3072,1.312022147,1.162301543
JGJW,sitting,T003,MusicParty,,5,2560,3584,1.235659775,1.017347126
JGJW,sitting,T003,MusicParty,,6,3072,4096,0.950647568,1.144652149
JGJW,sitting,T003,MusicParty,,7,3584,4608,1.137047973,1.250681305
JGJW,sitting,T003,MusicParty,,8,4096,5120,1.128980231,1.15528432
JGJW,sitting,T004,Train,,0,0,1024,1.272975591,1.106689472
JGJW,sitting,T004,Train,,1,512,1536,0.873386565,0.904644981
JGJW,sitting,T004,Train,,2,1024,2048,0.97143989,1.169019934
JGJW,sitting,T004,Train,,3,1536,2560,0.926376865,1.295217167
JGJW,sitting,T004,Train,,4,2048,3072,0.909364913,1.430438313
JGJW,sitting,T004,Train,,5,2560,3584,0.901329842,1.324056049
JGJW,sitting,T004,Train,,6,3072,4096,1.145535067,0.965385768
JGJW,sitting,T004,Train,,7,3584,4608,1.147702773,0.952447855
JGJW,sitting,T004,Train,,8,4096,5120,0.827327728,0.893936792
JGJW,sitting,T005,NoMusicParty,,0,0,1024,1.28192887,1.184872187
JGJW,sitting,T005,NoMusicParty,,1,512,1536,0.851132252,0.92803265
JGJW,sitting,T005,NoMusicParty,,2,1024,2048,1.049920642,0.927166709
JGJW,sitting,T005,NoMusicParty,,3,1536,2560,1.210451265,1.218092765
JGJW,sitting,T005,NoMusicParty,,4,2048,3072,1.395591654,1.173461899
JGJW,sitting,T005,NoMusicParty,,5,2560,3584,1.337485238,0.892524938
JGJW,sitting,T005,NoMusicParty,,6,3072,4096,1.187222624,0.938823634
JGJW,sitting,T005,NoMusicParty,,7,3584,4608,1.046275428,1.154646254
JGJW,sitting,T005,NoMusicParty,,8,4096,5120,1.064878341,1.334359206
JGJW,sitting,T006,Library,,0,0,1024,1.310898396,0.958088448
JGJW,sitting,T006,Library,,1,512,1536,0.864768659,0.938881514
JGJW,sitting,T006,Library,,2,1024,2048,0.850512077,0.861561155
JGJW,sitting,T006,Library,,3,1536,2560,1.168291872,0.74022731
JGJW,sitting,T006,Library,,4,2048,3072,1.167161806,0.789572566
JGJW,sitting,T006,Library,,5,2560,3584,1.139442291,1.158839706
JGJW,sitting,T006,Library,,6,3072,4096,1.126048811,1.222534011
JGJW,sitting,T006,Library,,7,3584,4608,1.041593986,0.811063374
JGJW,sitting,T006,Library,,8,4096,5120,1.139194151,0.646849609
JGJW,sitting,T007,Living,,0,0,1024,0.686750083,0.939439732
JGJW,sitting,T007,Living,,1,512,1536,0.828540011,0.870706926
JGJW,sitting,T007,Living,,2,1024,2048,0.833262236,0.899067996
JGJW,sitting,T007,Living,,3,1536,2560,0.770832917,1.051952515
JGJW,sitting,T007,Living,,4,2048,3072,0.757811653,1.043253702
JGJW,sitting,T007,Living,,5,2560,3584,0.830630425,1.032821506
JGJW,sitting,T007,Living,,6,3072,4096,0.83517446,1.055927676
JGJW,sitting,T007,Living,,7,3584,4608,0.854392872,1.002642407
JGJW,sitting,T007,Living,,8,4096,5120,0.977020073,0.703362244
JGJW,sitting,T008,Cafe,,0,0,1024,1.172596997,1.08224651
JGJW,sitting,T008,Cafe,,1,512,1536,0.990145633,1.042417683
JGJW,sitting,T008,Cafe,,2,1024,2048,0.927045334,0.960297917
JGJW,sitting,T008,Cafe,,3,1536,2560,0.811823511,0.849823115
JGJW,sitting,T008,Cafe,,4,2048,3072,0.881661688,0.862360433
JGJW,sitting,T008,Cafe,,5,2560,3584,0.916823158,0.873246897
JGJW,sitting,T008,Cafe,,6,3072,4096,1.016560072,0.94764091
JGJW,sitting,T008,Cafe,,7,3584,4608,1.056267287,0.881048383
JGJW,sitting,T008,Cafe,,8,4096,5120,0.918693413,0.937211524
JGJW,sitting,T009,FoodCourt,,0,0,1024,1.156648016,1.237487296
JGJW,sitting,T009,FoodCourt,,1,512,1536,1.167219236,1.040161768
JGJW,sitting,T009,FoodCourt,,2,1024,2048,0.899662887,1.247910819
JGJW,sitting,T009,FoodCourt,,3,1536,2560,0.753448747,1.335878053
JGJW,sitting,T009,FoodCourt,,4,2048,3072,0.689948747,1.204945226
JGJW,sitting,T009,FoodCourt,,5,2560,3584,0.786737976,1.134929201
JGJW,sitting,T009,FoodCourt,,6,3072,4096,1.019384895,1.306250738
JGJW,sitting,T009,FoodCourt,,7,3584,4608,0.607695231,1.39505032
JGJW,sitting,T009,FoodCourt,,8,4096,5120,0.76641183,1.32014985
JGJW,standing,T012,MusicParty,,0,0,1024,1.409292149,1.318604982
JGJW,standing,T012,MusicParty,,1,512,1536,1.153197023,1.29133051
JGJW,standing,T012,MusicParty,,2,1024,2048,1.172274055,1.259300846
JGJW,standing,T012,MusicParty,,3,1536,2560,1.115574648,1.247656318
JGJW,standing,T012,MusicParty,,4,2048,3072,1.14390636,1.290679304
JGJW,standing,T012,MusicParty,,5,2560,3584,1.096875356,1.081098696
JGJW,standing,T012,MusicParty,,6,3072,4096,1.018430649,1.211717406
JGJW,standing,T012,MusicParty,,7,3584,4608,1.179335888,1.165640671
JGJW,standing,T012,MusicParty,,8,4096,5120,1.116358026,1.282432608
JGJW,standing,T013,FoodCourt,,0,0,1024,1.382812355,1.209358705
JGJW,standing,T013,FoodCourt,,1,512,1536,1.353497645,0.981139306
JGJW,standing,T013,FoodCourt,,2,1024,2048,0.962787424,1.161412762
JGJW,standing,T013,FoodCourt,,3,1536,2560,1.107836383,1.282650007
JGJW,standing,T013,FoodCourt,,4,2048,3072,1.146463613,1.31247762
JGJW,standing,T013,FoodCourt,,5,2560,3584,1.170463926,1.199738751
JGJW,standing,T013,FoodCourt,,6,3072,4096,1.066778027,1.177648109
JGJW,standing,T013,FoodCourt,,7,3584,4608,0.973042379,1.110610475
JGJW,standing,T013,FoodCourt,,8,4096,5120,1.12399475,1.128100371
JGJW,standing,T014,Train,,0,0,1024,1.538763253,1.284452044
JGJW,standing,T014,Train,,1,512,1536,1.19601891,1.257720529
JGJW,standing,T014,Train,,2,1024,2048,1.202224227,1.249071055
JGJW,standing,T014,Train,,3,1536,2560,1.29775642,1.232160075
JGJW,standing,T014,Train,,4,2048,3072,1.222873757,1.283990196
JGJW,standing,T014,Train,,5,2560,3584,1.24897905,1.118312251
JGJW,standing,T014,Train,,6,3072,4096,1.447604774,1.177492684
JGJW,standing,T014,Train,,7,3584,4608,1.33115353,1.127282044
JGJW,standing,T014,Train,,8,4096,5120,1.158783883,1.230338976
JGJW,standing,T015,Cafe,,0,0,1024,1.434459984,1.102779635
JGJW,standing,T015,Cafe,,1,512,1536,1.206882792,1.218698336
JGJW,standing,T015,Cafe,,2,1024,2048,0.996530341,0.956404243
JGJW,standing,T015,Cafe,,3,1536,2560,0.886712416,1.242664728
JGJW,standing,T015,Cafe,,4,2048,3072,1.101021788,1.269612727
JGJW,standing,T015,Cafe,,5,2560,3584,1.432561729,1.122729168
JGJW,standing,T015,Cafe,,6,3072,4096,1.485857718,1.113262911
JGJW,standing,T015,Cafe,,7,3584,4608,1.437022328,1.207466439
JGJW,standing,T015,Cafe,,8,4096,5120,1.191563956,1.242565519
JGJW,standing,T016,NoMusicParty,,0,0,1024,1.53271542,1.374083278
JGJW,standing,T016,NoMusicParty,,1,512,1536,1.253027777,1.132095339
JGJW,standing,T016,NoMusicParty,,2,1024,2048,1.325093961,1.147957399
JGJW,standing,T016,NoMusicParty,,3,1536,2560,1.203949889,1.403593229
JGJW,standing,T016,NoMusicParty,,4,2048,3072,1.403741951,1.279115775
JGJW,standing,T016,NoMusicParty,,5,2560,3584,1.518449995,1.008925036
JGJW,standing,T016,NoMusicParty,,6,3072,4096,1.445127927,1.070921941
JGJW,standing,T016,NoMusicParty,,7,3584,4608,1.176557158,0.843689497
JGJW,standing,T016,NoMusicParty,,8,4096,5120,1.0923133,0.944940434
JGJW,standing,T017,Library,,0,0,1024,0.727736346,0.890724865
JGJW,standing,T017,Library,,1,512,1536,0.862074758,0.969052993
JGJW,standing,T017,Library,,2,1024,2048,0.842540094,0.987637417
JGJW,standing,T017,Library,,3,1536,2560,0.872460077,1.083150927
JGJW,standing,T017,Library,,4,2048,3072,0.766630162,0.927457523
JGJW,standing,T017,Library,,5,2560,3584,0.756580514,0.732420815
JGJW,standing,T017,Library,,6,3072,4096,0.723719183,0.852307493
JGJW,standing,T017,Library,,7,3584,4608,0.861479194,1.041632438
JGJW,standing,T017,Library,,8,4096,5120,0.818502745,0.985207767
JGJW,standing,T018,Living,,0,0,1024,0.783210434,0.86906047
JGJW,standing,T018,Living,,1,512,1536,0.745290166,0.91383331
JGJW,standing,T018,Living,,2,1024,2048,0.686176324,0.874055504
JGJW,standing,T018,Living,,3,1536,2560,0.771722533,1.004989589
JGJW,standing,T018,Living,,4,2048,3072,0.674134842,0.986716757
JGJW,standing,T018,Living,,5,2560,3584,0.689645473,0.690900915
JGJW,standing,T018,Living,,6,3072,4096,0.730321436,0.670108825
JGJW,standing,T018,Living,,7,3584,4608,0.747930078,0.811615514
JGJW,standing,T018,Living,,8,4096,5120,0.740757094,0.88668508
JJNH,standing,T003,NoMusicParty,,0,0,1024,1.348965964,1.276452452
JJNH,standing,T003,NoMusicParty,,1,512,1536,1.285788254,1.01819049
JJNH,standing,T003,NoMusicParty,,2,1024,2048,1.041523628,0.948372235
JJNH,standing,T003,NoMusicParty,,3,1536,2560,1.248912395,0.842458685
JJNH,standing,T003,NoMusicParty,,4,2048,3072,1.369551034,1.04723723
JJNH,standing,T003,NoMusicParty,,5,2560,3584,1.225827854,1.114447586
JJNH,standing,T003,NoMusicParty,,6,3072,4096,1.133511786,1.137840571
JJNH,standing,T003,NoMusicParty,,7,3584,4608,1.194073487,1.246917155
JJNH,standing,T003,NoMusicParty,,8,4096,5120,1.191764644,1.148389551
JJNH,standing,T004,Cafe,,0,0,1024,1.252008858,1.241458319
JJNH,standing,T004,Cafe,,1,512,1536,1.070217156,1.007188049
JJNH,standing,T004,Cafe,,2,1024,2048,1.250445649,1.078272422
JJNH,standing,T004,Cafe,,3,1536,2560,1.232932958,1.096598586
JJNH,standing,T004,Cafe,,4,2048,3072,0.871143152,1.138361038
JJNH,standing,T004,Cafe,,5,2560,3584,0.846348143,1.152838184
JJNH,standing,T004,Cafe,,6,3072,4096,1.191173485,1.240853945
JJNH,standing,T004,Cafe,,7,3584,4608,1.282224771,1.251211062
JJNH,standing,T004,Cafe,,8,4096,5120,1.293869291,1.04436221
JJNH,standing,T005,Train,,0,0,1024,1.362914815,1.239205511
JJNH,standing,T005,Train,,1,512,1536,1.17692404,1.242155006
JJNH,standing,T005,Train,,2,1024,2048,0.952632678,0.940789017
JJNH,standing,T005,Train,,3,1536,2560,1.175377538,0.953199808
JJNH,standing,T005,Train,,4,2048,3072,1.215157748,1.09452387
JJNH,standing,T005,Train,,5,2560,3584,1.022749123,1.112531333
JJNH,standing,T005,Train,,6,3072,4096,1.276300281,1.079328378
JJNH,standing,T005,Train,,7,3584,4608,1.304114992,1.074362659
JJNH,standing,T005,Train,,8,4096,5120,1.228046887,1.063210032
JJNH,standing,T006,Library,,0,0,1024,1.049132238,0.809896062
JJNH,standing,T006,Library,,1,512,1536,1.011997794,0.896087396
JJNH,standing,T006,Library,,2,1024,2048,1.156153961,0.886979014
JJNH,standing,T006,Library,,3,1536,2560,1.114997143,0.877793606
JJNH,standing,T006,Library,,4,2048,3072,1.166829656,0.96305054
JJNH,standing,T006,Library,,5,2560,3584,1.098155685,0.901336944
JJNH,standing,T006,Library,,6,3072,4096,1.170945037,0.928835121
JJNH,standing,T006,Library,,7,3584,4608,1.148060457,0.9780597
JJNH,standing,T006,Library,,8,4096,5120,1.080744657,0.973022821
JJNH,standing,T007,MusicParty,,0,0,1024,1.468154784,1.445727375
JJNH,standing,T007,MusicParty,,1,512,1536,1.179673224,0.919533057
JJNH,standing,T007,MusicParty,,2,1024,2048,1.101871436,1.217442839
JJNH,standing,T007,MusicParty,,3,1536,2560,1.288952927,1.230539116
JJNH,standing,T007,MusicParty,,4,2048,3072,1.332073538,1.067208747
JJNH,standing,T007,MusicParty,,5,2560,3584,1.379914146,1.115825998
JJNH,standing,T007,MusicParty,,6,3072,4096,1.255936125,1.195101545
JJNH,standing,T007,MusicParty,,7,3584,4608,0.91598868,0.903492568
JJNH,standing,T007,MusicParty,,8,4096,5120,1.021661538,0.883222658
JJNH,standing,T008,FoodCourt,,0,0,1024,1.303322899,1.467659436
JJNH,standing,T008,FoodCourt,,1,512,1536,1.014129532,1.185626287
JJNH,standing,T008,FoodCourt,,2,1024,2048,0.962433666,1.157461463
JJNH,standing,T008,FoodCourt,,3,1536,2560,0.813317116,0.952146568
JJNH,standing,T008,FoodCourt,,4,2048,3072,0.811583394,0.806591975
JJNH,standing,T008,FoodCourt,,5,2560,3584,0.858740953,0.920122458
JJNH,standing,T008,FoodCourt,,6,3072,4096,0.940156312,0.938790006
JJNH,standing,T008,FoodCourt,,7,3584,4608,0.856103369,1.053057303
JJNH,standing,T008,FoodCourt,,8,4096,5120,0.990011467,0.944034378
JJNH,standing,T009,Living,,0,0,1024,0.710276588,0.828857522
JJNH,standing,T009,Living,,1,512,1536,0.84649637,0.819389051
JJNH,standing,T009,Living,,2,1024,2048,0.771702216,0.738319623
JJNH,standing,T009,Living,,3,1536,2560,0.750515847,0.777000339
JJNH,standing,T009,Living,,4,2048,3072,0.816376378,0.903840903
JJNH,standing,T009,Living,,5,2560,3584,0.760615641,0.908502308
JJNH,standing,T009,Living,,6,3072,4096,0.792892544,0.737122435
JJNH,standing,T009,Living,,7,3584,4608,0.896928353,0.755502775
JJNH,standing,T009,Living,,8,4096,5120,0.860937039,0.778364293
JJNH,sitting,T012,Living,,0,0,1024,1.127795415,1.233798251
JJNH,sitting,T012,Living,,1,512,1536,1.026272522,1.221609343
JJNH,sitting,T012,Living,,2,1024,2048,1.11396457,1.029970541
JJNH,sitting,T012,Living,,3,1536,2560,1.186913247,1.126537714
JJNH,sitting,T012,Living,,4,2048,3072,0.98679097,0.991277134
JJNH,sitting,T012,Living,,5,2560,3584,1.000744283,0.966496739
JJNH,sitting,T012,Living,,6,3072,4096,0.962685423,0.90882243
JJNH,sitting,T012,Living,,7,3584,4608,0.947463518,0.963674369
JJNH,sitting,T012,Living,,8,4096,5120,1.085929155,1.036496251
JJNH,sitting,T013,NoMusicParty,,0,0,1024,1.202226717,1.053790905
JJNH,sitting,T013,NoMusicParty,,1,512,1536,0.943033622,0.942462108
JJNH,sitting,T013,NoMusicParty,,2,1024,2048,1.326599874,1.188520177
JJNH,sitting,T013,NoMusicParty,,3,1536,2560,1.367317167,1.378518213
JJNH,sitting,T013,NoMusicParty,,4,2048,3072,1.141641203,1.279538634
JJNH,sitting,T013,NoMusicParty,,5,2560,3584,1.101502664,0.990118266
JJNH,sitting,T013,NoMusicParty,,6,3072,4096,1.011116884,0.976696549
JJNH,sitting,T013,NoMusicParty,,7,3584,4608,1.29532685,0.882068129
JJNH,sitting,T013,NoMusicParty,,8,4096,5120,1.203124922,1.050840118
JJNH,sitting,T014,FoodCourt,,0,0,1024,0.908117271,0.855859475
JJNH,sitting,T014,FoodCourt,,1,512,1536,1.077782719,0.903962209
JJNH,sitting,T014,FoodCourt,,2,1024,2048,1.156242961,1.031386233
JJNH,sitting,T014,FoodCourt,,3,1536,2560,0.909246693,0.885472826
JJNH,sitting,T014,FoodCourt,,4,2048,3072,0.961513965,0.887319881
JJNH,sitting,T014,FoodCourt,,5,2560,3584,1.007455399,0.876952552
JJNH,sitting,T014,FoodCourt,,6,3072,4096,0.998920369,0.772816375
JJNH,sitting,T014,FoodCourt,,7,3584,4608,1.019341083,0.907947796
JJNH,sitting,T014,FoodCourt,,8,4096,5120,0.975515331,0.898085943
JJNH,sitting,T015,Train,,0,0,1024,1.118279893,0.95630685
JJNH,sitting,T015,Train,,1,512,1536,1.136062559,0.96615881
JJNH,sitting,T015,Train,,2,1024,2048,1.154249169,1.055201227
JJNH,sitting,T015,Train,,3,1536,2560,1.058705227,1.071395198
JJNH,sitting,T015,Train,,4,2048,3072,1.069927381,0.889977942
JJNH,sitting,T015,Train,,5,2560,3584,1.08167518,0.889551579
JJNH,sitting,T015,Train,,6,3072,4096,1.126989692,0.93729819
JJNH,sitting,T015,Train,,7,3584,4608,1.044044341,0.867271049
JJNH,sitting,T015,Train,,8,4096,5120,0.946752613,0.924482945
JJNH,sitting,T016,MusicParty,,0,0,1024,1.10414374,1.025961183
JJNH,sitting,T016,MusicParty,,1,512,1536,0.921552283,0.930012893
JJNH,sitting,T016,MusicParty,,2,1024,2048,1.044901102,0.996749315
JJNH,sitting,T016,MusicParty,,3,1536,2560,1.115512473,1.042978249
JJNH,sitting,T016,MusicParty,,4,2048,3072,1.116925401,1.032373204
JJNH,sitting,T016,MusicParty,,5,2560,3584,0.87948943,1.096976168
JJNH,sitting,T016,MusicParty,,6,3072,4096,1.091177404,1.197134362
JJNH,sitting,T016,MusicParty,,7,3584,4608,1.178835574,1.290698931
JJNH,sitting,T016,MusicParty,,8,4096,5120,1.02247095,1.084069133
JJNH,sitting,T017,Cafe,,0,0,1024,1.004493745,1.069409567
JJNH,sitting,T017,Cafe,,1,512,1536,1.026448796,1.016346453
JJNH,sitting,T017,Cafe,,2,1024,2048,1.10829079,1.146433356
JJNH,sitting,T017,Cafe,,3,1536,2560,0.876806514,1.190434173
JJNH,sitting,T017,Cafe,,4,2048,3072,0.884165991,1.087615903
JJNH,sitting,T017,Cafe,,5,2560,3584,1.008884252,1.084591561
JJNH,sitting,T017,Cafe,,6,3072,4096,1.066382178,1.123171956
JJNH,sitting,T017,Cafe,,7,3584,4608,1.025833314,1.178100526
JJNH,sitting,T017,Cafe,,8,4096,5120,1.212043027,1.24675282
JJNH,sitting,T018,Library,,0,0,1024,0.951847933,1.115205911
JJNH,sitting,T018,Library,,1,512,1536,1.318163852,1.17073296
JJNH,sitting,T018,Library,,2,1024,2048,1.369459652,1.168382247
JJNH,sitting,T018,Library,,3,1536,2560,1.077001757,0.928483487
JJNH,sitting,T018,Library,,4,2048,3072,0.766580203,1.098287573
JJNH,sitting,T018,Library,,5,2560,3584,0.841535252,1.259900483
JJNH,sitting,T018,Library,,6,3072,4096,1.076318857,1.200526863
JJNH,sitting,T018,Library,,7,3584,4608,0.876087693,0.980645687
JJNH,sitting,T018,Library,,8,4096,5120,0.846760782,1.119070216
KIAI,sitting,T003,Library,,0,0,1024,1.231107298,1.28228388
KIAI,sitting,T003,Library,,1,512,1536,1.187576778,1.014381564
KIAI,sitting,T003,Library,,2,1024,2048,1.122412491,0.828701609
KIAI,sitting,T003,Library,,3,1536,2560,1.153311384,0.938353758
KIAI,sitting,T003,Library,,4,2048,3072,1.027556563,1.006649491
KIAI,sitting,T003,Library,,5,2560,3584,1.149253653,0.996501581
KIAI,sitting,T003,Library,,6,3072,4096,1.17435595,0.873397193
KIAI,sitting,T003,Library,,7,3584,4608,1.076745257,0.719911362
KIAI,sitting,T003,Library,,8,4096,5120,0.970380486,0.771522813
KIAI,sitting,T004,NoMusicParty,,0,0,1024,1.057714834,0.934837189
KIAI,sitting,T004,NoMusicParty,,1,512,1536,1.213594784,0.90153592
KIAI,sitting,T004,NoMusicParty,,2,1024,2048,1.236971536,0.901331899
KIAI,sitting,T004,NoMusicParty,,3,1536,2560,1.157302282,0.967263644
KIAI,sitting,T004,NoMusicParty,,4,2048,3072,1.142372461,0.797412898
KIAI,sitting,T004,NoMusicParty,,5,2560,3584,1.102768158,0.812090998
KIAI,sitting,T004,NoMusicParty,,6,3072,4096,1.294115451,0.826243464
KIAI,sitting,T004,NoMusicParty,,7,3584,4608,1.168918234,0.817815431
KIAI,sitting,T004,NoMusicParty,,8,4096,5120,0.982237813,0.697740961
KIAI,sitting,T005,Train,,0,0,1024,1.150270095,0.707584733
KIAI,sitting,T005,Train,,1,512,1536,1.097695009,0.710290183
KIAI,sitting,T005,Train,,2,1024,2048,1.041309618,0.817395123
KIAI,sitting,T005,Train,,3,1536,2560,1.047816958,0.788098596
KIAI,sitting,T005,Train,,4,2048,3072,1.07456895,0.674738912
KIAI,sitting,T005,Train,,5,2560,3584,0.981221835,0.666291448
KIAI,sitting,T005,Train,,6,3072,4096,0.946711446,0.651611313
KIAI,sitting,T005,Train,,7,3584,4608,1.045732461,0.840810463
KIAI,sitting,T005,Train,,8,4096,5120,1.091889819,0.824413026
KIAI,sitting,T006,MusicParty,,0,0,1024,1.057530418,0.77908288
KIAI,sitting,T006,MusicParty,,1,512,1536,1.149078685,0.806006717
KIAI,sitting,T006,MusicParty,,2,1024,2048,0.933676863,0.794121243
KIAI,sitting,T006,MusicParty,,3,1536,2560,1.05403225,1.020115673
KIAI,sitting,T006,MusicParty,,4,2048,3072,1.133832739,1.047105317
KIAI,sitting,T006,MusicParty,,5,2560,3584,1.140381854,0.937591488
KIAI,sitting,T006,MusicParty,,6,3072,4096,1.109867667,0.890567325
KIAI,sitting,T006,MusicParty,,7,3584,4608,1.14227512,0.908160206
KIAI,sitting,T006,MusicParty,,8,4096,5120,1.153567345,0.993183141
KIAI,sitting,T007,Cafe,,0,0,1024,0.911236382,1.030881488
KIAI,sitting,T007,Cafe,,1,512,1536,0.991005235,0.92713998
KIAI,sitting,T007,Cafe,,2,1024,2048,1.070792619,1.003167062
KIAI,sitting,T007,Cafe,,3,1536,2560,1.149153176,1.037792911
KIAI,sitting,T007,Cafe,,4,2048,3072,1.154718333,1.108948044
KIAI,sitting,T007,Cafe,,5,2560,3584,1.157781079,1.109050978
KIAI,sitting,T007,Cafe,,6,3072,4096,1.043120697,0.946998283
KIAI,sitting,T007,Cafe,,7,3584,4608,1.025822972,0.790686829
KIAI,sitting,T007,Cafe,,8,4096,5120,1.028825933,0.94602093
KIAI,sitting,T008,Living,,0,0,1024,1.087206704,0.70873876
KIAI,sitting,T008,Living,,1,512,1536,0.94678668,0.654079612
KIAI,sitting,T008,Living,,2,1024,2048,0.86379399,0.783099227
KIAI,sitting,T008,Living,,3,1536,2560,0.90813102,0.796750368
KIAI,sitting,T008,Living,,4,2048,3072,0.980879311,0.696155972
KIAI,sitting,T008,Living,,5,2560,3584,1.185588361,0.783055385
KIAI,sitting,T008,Living,,6,3072,4096,1.165933023,0.783376343
KIAI,sitting,T008,Living,,7,3584,4608,0.973819179,0.889898557
KIAI,sitting,T008,Living,,8,4096,5120,1.12257648,1.025418173
KIAI,sitting,T009,FoodCourt,,0,0,1024,1.048901414,0.865655114
KIAI,sitting,T009,FoodCourt,,1,512,1536,1.063982274,0.728989413
KIAI,sitting,T009,FoodCourt,,2,1024,2048,1.122098502,0.739297784
KIAI,sitting,T009,FoodCourt,,3,1536,2560,1.004956809,0.77628898
KIAI,sitting,T009,FoodCourt,,4,2048,3072,0.940272344,0.905685876
KIAI,sitting,T009,FoodCourt,,5,2560,3584,0.922006444,0.999167825
KIAI,sitting,T009,FoodCourt,,6,3072,4096,0.949739988,0.856932912
KIAI,sitting,T009,FoodCourt,,7,3584,4608,1.042816318,0.728804151
KIAI,sitting,T009,FoodCourt,,8,4096,5120,0.905076779,0.686701588
KIAI,standing,T012,Library,,0,0,1024,1.23589164,0.862596464
KIAI,standing,T012,Library,,1,512,1536,1.315955567,0.911194086
KIAI,standing,T012,Library,,2,1024,2048,1.253190257,1.029752674
KIAI,standing,T012,Library,,3,1536,2560,1.167712798,0.881897102
KIAI,standing,T012,Library,,4,2048,3072,1.183273862,0.71236835
KIAI,standing,T012,Library,,5,2560,3584,1.28934971,1.00539995
KIAI,standing,T012,Library,,6,3072,4096,1.263640126,1.051194012
KIAI,standing,T012,Library,,7,3584,4608,1.181482834,0.801757187
KIAI,standing,T012,Library,,8,4096,5120,1.175996646,0.68334219
KIAI,standing,T013,FoodCourt,,0,0,1024,1.127148902,1.042173149
KIAI,standing,T013,FoodCourt,,1,512,1536,1.169637097,1.059417832
KIAI,standing,T013,FoodCourt,,2,1024,2048,1.213383015,0.802903942
KIAI,standing,T013,FoodCourt,,3,1536,2560,1.162624533,0.919672313
KIAI,standing,T013,FoodCourt,,4,2048,3072,1.085803429,1.09060835
KIAI,standing,T013,FoodCourt,,5,2560,3584,1.106044837,1.044756861
KIAI,standing,T013,FoodCourt,,6,3072,4096,1.087806724,1.052646689
KIAI,standing,T013,FoodCourt,,7,3584,4608,1.115410271,1.135279744
KIAI,standing,T013,FoodCourt,,8,4096,5120,1.18378191,1.096631057
KIAI,standing,T014,Train,,0,0,1024,1.218166525,0.895361424
KIAI,standing,T014,Train,,1,512,1536,1.179053781,0.770396377
KIAI,standing,T014,Train,,2,1024,2048,1.189991803,0.969217596
KIAI,standing,T014,Train,,3,1536,2560,1.22597855,0.95306121
KIAI,standing,T014,Train,,4,2048,3072,1.267854716,0.976364139
KIAI,standing,T014,Train,,5,2560,3584,1.248029053,1.028068507
KIAI,standing,T014,Train,,6,3072,4096,1.231710496,0.900741805
KIAI,standing,T014,Train,,7,3584,4608,1.211610834,0.925193019
KIAI,standing,T014,Train,,8,4096,5120,1.242374579,0.895195685
KIAI,standing,T015,NoMusicParty,,0,0,1024,1.457786514,1.026551154
KIAI,standing,T015,NoMusicParty,,1,512,1536,1.422949436,1.043339476
KIAI,standing,T015,NoMusicParty,,2,1024,2048,1.306754266,0.982164092
KIAI,standing,T015,NoMusicParty,,3,1536,2560,1.365560917,0.826098712
KIAI,standing,T015,NoMusicParty,,4,2048,3072,1.338845902,0.84690417
KIAI,standing,T015,NoMusicParty,,5,2560,3584,1.176126245,1.036398533
KIAI,standing,T015,NoMusicParty,,6,3072,4096,1.176683987,1.108713979
KIAI,standing,T015,NoMusicParty,,7,3584,4608,1.402265338,1.19821491
KIAI,standing,T015,NoMusicParty,,8,4096,5120,1.375307058,0.996257096
KIAI,standing,T016,Cafe,,0,0,1024,1.168497233,1.025906406
KIAI,standing,T016,Cafe,,1,512,1536,1.138084568,0.861425346
KIAI,standing,T016,Cafe,,2,1024,2048,1.154344393,0.866391356
KIAI,standing,T016,Cafe,,3,1536,2560,1.229081693,1.013494881
