pair	cond	env	num_windows	alpha_p1	alpha_p2
10	1	FoodCourt	4	1.146463613	1.31247762
10	1	FoodCourt	5	1.170463926	1.199738751
10	1	FoodCourt	6	1.066778027	1.177648109
10	1	FoodCourt	7	0.973042379	1.110610475
10	1	FoodCourt	8	1.12399475	1.128100371
10	1	Train	0	1.538763253	1.284452044
10	1	Train	1	1.19601891	1.257720529
10	1	Train	2	1.202224227	1.249071055
10	1	Train	3	1.29775642	1.232160075
10	1	Train	4	1.222873757	1.283990196
10	1	Train	5	1.24897905	1.118312251
10	1	Train	6	1.447604774	1.177492684
10	1	Train	7	1.33115353	1.127282044
10	1	Train	8	1.158783883	1.230338976
10	1	Cafe	0	1.434459984	1.102779635
10	1	Cafe	1	1.206882792	1.218698336
10	1	Cafe	2	0.996530341	0.956404243
10	1	Cafe	3	0.886712416	1.242664728
10	1	Cafe	4	1.101021788	1.269612727
10	1	Cafe	5	1.432561729	1.122729168
10	1	Cafe	6	1.485857718	1.113262911
10	1	Cafe	7	1.437022328	1.207466439
10	1	Cafe	8	1.191563956	1.242565519
10	1	NoMusicParty	0	1.53271542	1.374083278
10	1	NoMusicParty	1	1.253027777	1.132095339
10	1	NoMusicParty	2	1.325093961	1.147957399
10	1	NoMusicParty	3	1.203949889	1.403593229
10	1	NoMusicParty	4	1.403741951	1.279115775
10	1	NoMusicParty	5	1.518449995	1.008925036
10	1	NoMusicParty	6	1.445127927	1.070921941
10	1	NoMusicParty	7	1.176557158	0.843689497
10	1	NoMusicParty	8	1.0923133	0.944940434
10	1	Library	0	0.727736346	0.890724865
10	1	Library	1	0.862074758	0.969052993
10	1	Library	2	0.842540094	0.987637417
10	1	Library	3	0.872460077	1.083150927
10	1	Library	4	0.766630162	0.927457523
10	1	Library	5	0.756580514	0.732420815
10	1	Library	6	0.723719183	0.852307493
10	1	Library	7	0.861479194	1.041632438
10	1	Library	8	0.818502745	0.985207767
10	1	Living	0	0.783210434	0.86906047
10	1	Living	1	0.745290166	0.91383331
10	1	Living	2	0.686176324	0.874055504
10	1	Living	3	0.771722533	1.004989589
10	1	Living	4	0.674134842	0.986716757
10	1	Living	5	0.689645473	0.690900915
10	1	Living	6	0.730321436	0.670108825
10	1	Living	7	0.747930078	0.811615514
10	1	Living	8	0.740757094	0.88668508
11	1	NoMusicParty	0	1.348965964	1.276452452
11	1	NoMusicParty	1	1.285788254	1.01819049
11	1	NoMusicParty	2	1.041523628	0.948372235
11	1	NoMusicParty	3	1.248912395	0.842458685
11	1	NoMusicParty	4	1.369551034	1.04723723
11	1	NoMusicParty	5	1.225827854	1.114447586
11	1	NoMusicParty	6	1.133511786	1.137840571
11	1	NoMusicParty	7	1.194073487	1.246917155
11	1	NoMusicParty	8	1.191764644	1.148389551
11	1	Cafe	0	1.252008858	1.241458319
11	1	Cafe	1	1.070217156	1.007188049
11	1	Cafe	2	1.250445649	1.078272422
11	1	Cafe	3	1.232932958	1.096598586
11	1	Cafe	4	0.871143152	1.138361038
11	1	Cafe	5	0.846348143	1.152838184
11	1	Cafe	6	1.191173485	1.240853945
11	1	Cafe	7	1.282224771	1.251211062
11	1	Cafe	8	1.293869291	1.04436221
11	1	Train	0	1.362914815	1.239205511
11	1	Train	1	1.17692404	1.242155006
11	1	Train	2	0.952632678	0.940789017
11	1	Train	3	1.175377538	0.953199808
11	1	Train	4	1.215157748	1.09452387
11	1	Train	5	1.022749123	1.112531333
11	1	Train	6	1.276300281	1.079328378
11	1	Train	7	1.304114992	1.074362659
11	1	Train	8	1.228046887	1.063210032
11	1	Library	0	1.049132238	0.809896062
11	1	Library	1	1.011997794	0.896087396
11	1	Library	2	1.156153961	0.886979014
11	1	Library	3	1.114997143	0.877793606
11	1	Library	4	1.166829656	0.96305054
11	1	Library	5	1.098155685	0.901336944
11	1	Library	6	1.170945037	0.928835121
11	1	Library	7	1.148060457	0.9780597
11	1	Library	8	1.080744657	0.973022821
11	1	MusicParty	0	1.468154784	1.445727375
11	1	MusicParty	1	1.179673224	0.919533057
11	1	MusicParty	2	1.101871436	1.217442839
11	1	MusicParty	3	1.288952927	1.230539116
11	1	MusicParty	4	1.332073538	1.067208747
11	1	MusicParty	5	1.379914146	1.115825998
11	1	MusicParty	6	1.255936125	1.195101545
11	1	MusicParty	7	0.91598868	0.903492568
11	1	MusicParty	8	1.021661538	0.883222658
11	1	FoodCourt	0	1.303322899	1.467659436
11	1	FoodCourt	1	1.014129532	1.185626287
11	1	FoodCourt	2	0.962433666	1.157461463
11	1	FoodCourt	3	0.813317116	0.952146568
11	1	FoodCourt	4	0.811583394	0.806591975
11	1	FoodCourt	5	0.858740953	0.920122458
11	1	FoodCourt	6	0.940156312	0.938790006
11	1	FoodCourt	7	0.856103369	1.053057303
11	1	FoodCourt	8	0.990011467	0.944034378
11	1	Living	0	0.710276588	0.828857522
11	1	Living	1	0.84649637	0.819389051
11	1	Living	2	0.771702216	0.738319623
11	1	Living	3	0.750515847	0.777000339
11	1	Living	4	0.816376378	0.903840903
11	1	Living	5	0.760615641	0.908502308
11	1	Living	6	0.792892544	0.737122435
11	1	Living	7	0.896928353	0.755502775
11	1	Living	8	0.860937039	0.778364293
11	0	Living	0	1.127795415	1.233798251
11	0	Living	1	1.026272522	1.221609343
11	0	Living	2	1.11396457	1.029970541
11	0	Living	3	1.186913247	1.126537714
11	0	Living	4	0.98679097	0.991277134
11	0	Living	5	1.000744283	0.966496739
11	0	Living	6	0.962685423	0.90882243
11	0	Living	7	0.947463518	0.963674369
11	0	Living	8	1.085929155	1.036496251
11	0	NoMusicParty	0	1.202226717	1.053790905
11	0	NoMusicParty	1	0.943033622	0.942462108
11	0	NoMusicParty	2	1.326599874	1.188520177
11	0	NoMusicParty	3	1.367317167	1.378518213
11	0	NoMusicParty	4	1.141641203	1.279538634
11	0	NoMusicParty	5	1.101502664	0.990118266
11	0	NoMusicParty	6	1.011116884	0.976696549
11	0	NoMusicParty	7	1.29532685	0.882068129
11	0	NoMusicParty	8	1.203124922	1.050840118
11	0	FoodCourt	0	0.908117271	0.855859475
11	0	FoodCourt	1	1.077782719	0.903962209
11	0	FoodCourt	2	1.156242961	1.031386233
11	0	FoodCourt	3	0.909246693	0.885472826
11	0	FoodCourt	4	0.961513965	0.887319881
11	0	FoodCourt	5	1.007455399	0.876952552
11	0	FoodCourt	6	0.998920369	0.772816375
11	0	FoodCourt	7	1.019341083	0.907947796
11	0	FoodCourt	8	0.975515331	0.898085943
11	0	Train	0	1.118279893	0.95630685
11	0	Train	1	1.136062559	0.96615881
11	0	Train	2	1.154249169	1.055201227
11	0	Train	3	1.058705227	1.071395198
11	0	Train	4	1.069927381	0.889977942
11	0	Train	5	1.08167518	0.889551579
11	0	Train	6	1.126989692	0.93729819
11	0	Train	7	1.044044341	0.867271049
11	0	Train	8	0.946752613	0.924482945
11	0	MusicParty	0	1.10414374	1.025961183
11	0	MusicParty	1	0.921552283	0.930012893
11	0	MusicParty	2	1.044901102	0.996749315
11	0	MusicParty	3	1.115512473	1.042978249
11	0	MusicParty	4	1.116925401	1.032373204
11	0	MusicParty	5	0.87948943	1.096976168
11	0	MusicParty	6	1.091177404	1.197134362
11	0	MusicParty	7	1.178835574	1.290698931
11	0	MusicParty	8	1.02247095	1.084069133
11	0	Cafe	0	1.004493745	1.069409567
11	0	Cafe	1	1.026448796	1.016346453
11	0	Cafe	2	1.10829079	1.146433356
11	0	Cafe	3	0.876806514	1.190434173
11	0	Cafe	4	0.884165991	1.087615903
11	0	Cafe	5	1.008884252	1.084591561
11	0	Cafe	6	1.066382178	1.123171956
11	0	Cafe	7	1.025833314	1.178100526
11	0	Cafe	8	1.212043027	1.24675282
11	0	Library	0	0.951847933	1.115205911
11	0	Library	1	1.318163852	1.17073296
11	0	Library	2	1.369459652	1.168382247
11	0	Library	3	1.077001757	0.928483487
11	0	Library	4	0.766580203	1.098287573
11	0	Library	5	0.841535252	1.259900483
11	0	Library	6	1.076318857	1.200526863
11	0	Library	7	0.876087693	0.980645687
11	0	Library	8	0.846760782	1.119070216
12	0	Library	0	1.231107298	1.28228388
12	0	Library	1	1.187576778	1.014381564
12	0	Library	2	1.122412491	0.828701609
12	0	Library	3	1.153311384	0.938353758
12	0	Library	4	1.027556563	1.006649491
12	0	Library	5	1.149253653	0.996501581
12	0	Library	6	1.17435595	0.873397193
12	0	Library	7	1.076745257	0.719911362
12	0	Library	8	0.970380486	0.771522813
12	0	NoMusicParty	0	1.057714834	0.934837189
12	0	NoMusicParty	1	1.213594784	0.90153592
12	0	NoMusicParty	2	1.236971536	0.901331899
12	0	NoMusicParty	3	1.157302282	0.967263644
12	0	NoMusicParty	4	1.142372461	0.797412898
12	0	NoMusicParty	5	1.102768158	0.812090998
12	0	NoMusicParty	6	1.294115451	0.826243464
12	0	NoMusicParty	7	1.168918234	0.817815431
12	0	NoMusicParty	8	0.982237813	0.697740961
12	0	Train	0	1.150270095	0.707584733
12	0	Train	1	1.097695009	0.710290183
12	0	Train	2	1.041309618	0.817395123
12	0	Train	3	1.047816958	0.788098596
12	0	Train	4	1.07456895	0.674738912
12	0	Train	5	0.981221835	0.666291448
12	0	Train	6	0.946711446	0.651611313
12	0	Train	7	1.045732461	0.840810463
12	0	Train	8	1.091889819	0.824413026
12	0	MusicParty	0	1.057530418	0.77908288
12	0	MusicParty	1	1.149078685	0.806006717
12	0	MusicParty	2	0.933676863	0.794121243
12	0	MusicParty	3	1.05403225	1.020115673
12	0	MusicParty	4	1.133832739	1.047105317
12	0	MusicParty	5	1.140381854	0.937591488
12	0	MusicParty	6	1.109867667	0.890567325
12	0	MusicParty	7	1.14227512	0.908160206
12	0	MusicParty	8	1.153567345	0.993183141
12	0	Cafe	0	0.911236382	1.030881488
12	0	Cafe	1	0.991005235	0.92713998
12	0	Cafe	2	1.070792619	1.003167062
12	0	Cafe	3	1.149153176	1.037792911
12	0	Cafe	4	1.154718333	1.108948044
12	0	Cafe	5	1.157781079	1.109050978
12	0	Cafe	6	1.043120697	0.946998283
12	0	Cafe	7	1.025822972	0.790686829
12	0	Cafe	8	1.028825933	0.94602093
12	0	Living	0	1.087206704	0.70873876
12	0	Living	1	0.94678668	0.654079612
12	0	Living	2	0.86379399	0.783099227
12	0	Living	3	0.90813102	0.796750368
12	0	Living	4	0.980879311	0.696155972
12	0	Living	5	1.185588361	0.783055385
12	0	Living	6	1.165933023	0.783376343
12	0	Living	7	0.973819179	0.889898557
12	0	Living	8	1.12257648	1.025418173
12	0	FoodCourt	0	1.048901414	0.865655114
12	0	FoodCourt	1	1.063982274	0.728989413
12	0	FoodCourt	2	1.122098502	0.739297784
12	0	FoodCourt	3	1.004956809	0.77628898
12	0	FoodCourt	4	0.940272344	0.905685876
12	0	FoodCourt	5	0.922006444	0.999167825
12	0	FoodCourt	6	0.949739988	0.856932912
12	0	FoodCourt	7	1.042816318	0.728804151
12	0	FoodCourt	8	0.905076779	0.686701588
12	1	Library	0	1.23589164	0.862596464
12	1	Library	1	1.315955567	0.911194086
12	1	Library	2	1.253190257	1.029752674
12	1	Library	3	1.167712798	0.881897102
12	1	Library	4	1.183273862	0.71236835
12	1	Library	5	1.28934971	1.00539995
12	1	Library	6	1.263640126	1.051194012
12	1	Library	7	1.181482834	0.801757187
12	1	Library	8	1.175996646	0.68334219
12	1	FoodCourt	0	1.127148902	1.042173149
12	1	FoodCourt	1	1.169637097	1.059417832
12	1	FoodCourt	2	1.213383015	0.802903942
12	1	FoodCourt	3	1.162624533	0.919672313
12	1	FoodCourt	4	1.085803429	1.09060835
12	1	FoodCourt	5	1.106044837	1.044756861
12	1	FoodCourt	6	1.087806724	1.052646689
12	1	FoodCourt	7	1.115410271	1.135279744
12	1	FoodCourt	8	1.18378191	1.096631057
12	1	Train	0	1.218166525	0.895361424
12	1	Train	1	1.179053781	0.770396377
12	1	Train	2	1.189991803	0.969217596
12	1	Train	3	1.22597855	0.95306121
12	1	Train	4	1.267854716	0.976364139
12	1	Train	5	1.248029053	1.028068507
12	1	Train	6	1.231710496	0.900741805
12	1	Train	7	1.211610834	0.925193019
12	1	Train	8	1.242374579	0.895195685
12	1	NoMusicParty	0	1.457786514	1.026551154
12	1	NoMusicParty	1	1.422949436	1.043339476
12	1	NoMusicParty	2	1.306754266	0.982164092
12	1	NoMusicParty	3	1.365560917	0.826098712
12	1	NoMusicParty	4	1.338845902	0.84690417
12	1	NoMusicParty	5	1.176126245	1.036398533
12	1	NoMusicParty	6	1.176683987	1.108713979
12	1	NoMusicParty	7	1.402265338	1.19821491
12	1	NoMusicParty	8	1.375307058	0.996257096
12	1	Cafe	0	1.168497233	1.025906406
12	1	Cafe	1	1.138084568	0.861425346
12	1	Cafe	2	1.154344393	0.866391356
12	1	Cafe	3	1.229081693	1.013494881
12	1	Cafe	4	1.215438934	1.040649951
12	1	Cafe	5	1.160014782	1.016367615
12	1	Cafe	6	1.188635917	0.860147005
12	1	Cafe	7	1.218290059	0.755094274
12	1	Cafe	8	1.197696104	0.655000884
12	1	Living	0	1.13907048	0.806398068
12	1	Living	1	1.190150397	0.696450039
12	1	Living	2	1.196020559	0.730172622
12	1	Living	3	1.206724129	0.75631802
12	1	Living	4	1.252469886	0.807368474
12	1	Living	5	1.253887884	0.901903681
12	1	Living	6	1.155760381	0.872836087
12	1	Living	7	1.181373886	0.913845127
12	1	Living	8	1.204028427	0.82251323
12	1	MusicParty	0	1.199958559	1.192985283
12	1	MusicParty	1	1.140067603	1.332104978
12	1	MusicParty	2	1.300834565	1.359412343
12	1	MusicParty	3	1.326501241	1.320815412
12	1	MusicParty	4	1.264846106	1.182869359
12	1	MusicParty	5	1.260050619	1.314396708
12	1	MusicParty	6	1.195296132	1.293327807
12	1	MusicParty	7	1.274168361	1.110794756
12	1	MusicParty	8	1.305008747	1.12063979
13	1	Library	0	0.924940598	0.759328572
13	1	Library	1	0.760880861	0.847987988
13	1	Library	2	0.767490327	0.87560665
13	1	Library	3	0.812873312	0.93181409
13	1	Library	4	0.965785661	0.852627503
13	1	Library	5	1.026263435	0.815743466
13	1	Library	6	1.089386245	0.879177155
13	1	Library	7	0.916323128	0.798488034
13	1	Library	8	0.995152949	0.79469513
13	1	NoMusicParty	0	1.259144889	1.151562375
13	1	NoMusicParty	1	1.149789889	1.026253448
13	1	NoMusicParty	2	1.249335621	1.120160134
13	1	NoMusicParty	3	1.294268197	1.154637827
13	1	NoMusicParty	4	1.247503591	1.033447658
13	1	NoMusicParty	5	1.397025198	1.242387049
13	1	NoMusicParty	6	1.312682462	1.261239912
13	1	NoMusicParty	7	1.058035292	0.963866797
13	1	NoMusicParty	8	1.051534697	0.987916172
13	1	MusicParty	0	1.421573875	1.315079982
13	1	MusicParty	1	1.197322938	1.105671925
13	1	MusicParty	2	1.228539459	1.089337815
13	1	MusicParty	3	1.218384462	1.122098825
13	1	MusicParty	4	1.244908749	1.178294342
13	1	MusicParty	5	1.337260593	1.055748448
13	1	MusicParty	6	1.320625741	0.990577556
13	1	MusicParty	7	1.12253512	1.13832232
13	1	MusicParty	8	1.260877981	1.106444077
13	1	Cafe	0	0.865722629	0.900401491
13	1	Cafe	1	0.901721289	0.911903996
13	1	Cafe	2	0.918811971	0.766546702
13	1	Cafe	3	0.915389528	0.915267017
13	1	Cafe	4	0.996053357	0.912578785
13	1	Cafe	5	1.22903245	1.000944904
13	1	Cafe	6	1.157492318	1.073603402
13	1	Cafe	7	1.009103353	0.888336648
13	1	Cafe	8	1.122522588	0.82359373
13	1	Train	0	1.174011184	1.179808452
13	1	Train	1	0.796257999	1.074895656
13	1	Train	2	1.045030072	0.948615739
13	1	Train	3	1.132902983	0.90898067
13	1	Train	4	0.9993155	0.986209462
13	1	Train	5	1.071086343	1.026473195
13	1	Train	6	1.113012634	1.077758052
13	1	Train	7	0.990945425	1.026900591
13	1	Train	8	0.950064802	0.933165611
13	1	FoodCourt	0	0.796124252	0.963289365
13	1	FoodCourt	1	0.557233013	1.016387325
13	1	FoodCourt	2	0.675955109	1.043911222
13	1	FoodCourt	3	0.955971614	0.883690964
13	1	FoodCourt	4	0.914174837	0.888222849
13	1	FoodCourt	5	0.878207278	0.799717065
13	1	FoodCourt	6	0.843368403	0.913499843
13	1	FoodCourt	7	0.976512272	1.188902672
13	1	FoodCourt	8	0.857983713	1.007896053
13	1	Living	0	0.825951557	0.900468011
13	1	Living	1	0.984539088	1.020780159
13	1	Living	2	1.160189469	1.101879589
13	1	Living	3	0.811381094	1.066359646
13	1	Living	4	0.975887174	1.047405591
13	1	Living	5	0.995377988	1.017640477
13	1	Living	6	0.912051828	1.050117188
13	1	Living	7	0.710519796	1.021063631
13	1	Living	8	0.670899129	1.058980773
13	0	Cafe	0	0.933611901	1.221268511
13	0	Cafe	1	1.019940275	1.238968325
13	0	Cafe	2	0.934327338	1.064372104
13	0	Cafe	3	1.064549872	1.124807065
13	0	Cafe	4	1.126656428	1.026433112
13	0	Cafe	5	1.097074173	0.973721472
13	0	Cafe	6	1.032683972	0.98773862
13	0	Cafe	7	1.240889471	0.979902613
13	0	Cafe	8	1.196759059	1.068331566
13	0	FoodCourt	0	1.184670275	1.059947949
13	0	FoodCourt	1	1.163667403	1.033972314
13	0	FoodCourt	2	0.904569845	1.049088494
13	0	FoodCourt	3	0.934136161	1.030085744
13	0	FoodCourt	4	1.127052153	0.852211019
13	0	FoodCourt	5	1.119735839	1.110798348
13	0	FoodCourt	6	1.057769309	1.086536838
13	0	FoodCourt	7	1.244497177	1.053519645
13	0	FoodCourt	8	1.328264068	1.039207888
13	0	NoMusicParty	0	1.310527105	1.095803087
13	0	NoMusicParty	1	1.206399528	1.044592462
13	0	NoMusicParty	2	1.146197377	1.097845665
13	0	NoMusicParty	3	1.287542492	1.05363636
13	0	NoMusicParty	4	1.138497404	1.084599291
13	0	NoMusicParty	5	1.084998387	1.06102767
13	0	NoMusicParty	6	0.97993686	0.99076931
13	0	NoMusicParty	7	1.014329509	1.158612213
13	0	NoMusicParty	8	1.029112987	1.080990756
13	0	Living	0	1.278784663	1.070976786
13	0	Living	1	1.110859168	1.103537451
13	0	Living	2	1.15115602	1.103293262
13	0	Living	3	1.070401311	0.957583516
13	0	Living	4	1.029802247	0.967149057
13	0	Living	5	1.094567017	1.014113063
13	0	Living	6	1.100587181	1.066082623
13	0	Living	7	0.948266721	1.100345507
13	0	Living	8	0.727733968	1.131408098
13	0	Library	0	0.821401259	1.006487899
13	0	Library	1	0.90588127	1.021157539
13	0	Library	2	0.949600941	1.232750201
13	0	Library	3	1.020329811	1.151116183
13	0	Library	4	0.922274444	0.845696384
13	0	Library	5	1.131825156	0.928185968
13	0	Library	6	1.220531146	1.216910062
13	0	Library	7	1.04577002	1.02987537
13	0	Library	8	1.127625419	1.027811277
13	0	Train	0	1.294594624	1.192346251
13	0	Train	1	1.092520823	0.948650306
13	0	Train	2	1.065054481	1.032002608
13	0	Train	3	1.129017729	1.064441844
13	0	Train	4	1.038480576	0.967491355
13	0	Train	5	1.114324621	1.12600095
13	0	Train	6	1.16250527	1.081750313
13	0	Train	7	1.171043749	0.888650791
13	0	Train	8	1.11140213	1.119056444
13	0	MusicParty	0	1.241707747	1.061475269
13	0	MusicParty	1	1.155604377	1.081307493
13	0	MusicParty	2	1.096019675	1.182841738
13	0	MusicParty	3	1.052306326	1.098799711
13	0	MusicParty	4	1.149949959	1.210915
13	0	MusicParty	5	1.162707112	1.2187794
13	0	MusicParty	6	1.142578034	1.149142912
13	0	MusicParty	7	1.20159704	1.28371503
13	0	MusicParty	8	1.232441658	1.154624135
14	1	Train	0	1.085473141	1.165986094
14	1	Train	1	1.05649474	1.013407375
14	1	Train	2	1.039375775	0.979817873
14	1	Train	3	0.996728983	0.939919169
14	1	Train	4	0.966716467	1.01218393
14	1	Train	5	1.046539126	1.135509212
14	1	Train	6	0.997219006	1.207254209
14	1	Train	7	0.80130557	1.15314801
14	1	Train	8	0.955554433	1.158745477
14	1	Cafe	0	1.126357581	1.000783374
14	1	Cafe	1	0.982043879	1.101826818
14	1	Cafe	2	1.100827053	1.252746139
14	1	Cafe	3	1.200742734	1.303522717
14	1	Cafe	4	1.231224284	1.294209844
14	1	Cafe	5	1.062549857	1.222440133
14	1	Cafe	6	1.032227758	1.33679453
14	1	Cafe	7	1.010664719	1.167630122
14	1	Cafe	8	1.011116862	1.050436463
14	1	NoMusicParty	0	1.199088031	1.409544231
14	1	NoMusicParty	1	1.062803231	1.369717581
14	1	NoMusicParty	2	1.02972219	1.234663821
14	1	NoMusicParty	3	1.024038456	1.323561583
14	1	NoMusicParty	4	1.164127952	1.48174467
14	1	NoMusicParty	5	1.139721702	1.456276336
14	1	NoMusicParty	6	0.763652247	1.219577956
14	1	NoMusicParty	7	0.995418225	1.285090872
14	1	NoMusicParty	8	1.101484275	1.342476824
14	1	FoodCourt	0	1.077174931	1.399476737
14	1	FoodCourt	1	1.139650464	1.367622544
14	1	FoodCourt	2	1.195575075	1.241248203
14	1	FoodCourt	3	1.031221763	0.876101453
14	1	FoodCourt	4	0.908952304	1.008152319
14	1	FoodCourt	5	0.945872682	1.076363467
14	1	FoodCourt	6	1.142584391	1.237741714
14	1	FoodCourt	7	1.098855333	1.26688346
14	1	FoodCourt	8	0.871406794	1.168638585
14	1	Living	0	0.993354466	1.26548045
14	1	Living	1	0.967672836	0.99110583
14	1	Living	2	0.999484071	1.186201567
14	1	Living	3	0.784711935	1.262918885
14	1	Living	4	1.064718918	0.922687552
14	1	Living	5	1.167562464	0.829119889
14	1	Living	6	1.004534297	0.923758575
14	1	Living	7	1.137136087	1.004847451
14	1	Living	8	1.02366684	1.101064968
14	1	MusicParty	0	1.135666859	1.429583915
14	1	MusicParty	1	0.910858854	1.322066096
14	1	MusicParty	2	1.085020555	1.1255322
14	1	MusicParty	3	1.09032753	1.106263144
14	1	MusicParty	4	1.052549741	1.075696354
14	1	MusicParty	5	0.93615118	1.174927211
14	1	MusicParty	6	1.030487443	1.296101765
14	1	MusicParty	7	1.038996783	1.138100055
14	1	MusicParty	8	0.988249277	1.165461424
14	1	Library	0	1.107358844	1.023804583
14	1	Library	1	1.037292314	1.104316358
14	1	Library	2	0.819266851	1.080956717
14	1	Library	3	0.90191162	1.139860989
14	1	Library	4	1.084100357	1.145054248
14	1	Library	5	0.92245149	0.995240482
14	1	Library	6	0.923144119	1.066224805
14	1	Library	7	0.828567309	1.130816761
14	1	Library	8	1.015841011	0.947642463
14	0	Train	0	0.856198387	0.949945928
14	0	Train	1	0.932720351	1.023708888
14	0	Train	2	0.822492922	1.127859278
14	0	Train	3	0.895421639	1.346360083
14	0	Train	4	0.904864519	1.295263673
14	0	Train	5	0.84830101	1.268115136
14	0	Train	6	0.714568066	1.152272098
14	0	Train	7	0.832341559	0.988170341
14	0	Train	8	0.935748022	0.955770785
14	0	Living	0	0.760691804	1.13153182
14	0	Living	1	0.719925571	0.828426985
14	0	Living	2	0.626666254	0.694562458
14	0	Living	3	0.684809389	1.102303618
14	0	Living	4	0.705178675	1.121499355
14	0	Living	5	0.815743908	0.946211629
14	0	Living	6	0.824614247	0.840826752
14	0	Living	7	0.84432443	1.108842179
14	0	Living	8	0.88211555	1.143867637
14	0	MusicParty	0	1.134736195	1.461546757
14	0	MusicParty	1	1.095135204	1.252697119
14	0	MusicParty	2	0.787529357	1.28180223
14	0	MusicParty	3	0.764386576	1.089560239
14	0	MusicParty	4	0.817578515	1.12335317
14	0	MusicParty	5	1.009214013	0.913160298
14	0	MusicParty	6	0.911988874	0.901237116
14	0	MusicParty	7	0.714962043	0.916288121
14	0	MusicParty	8	0.743217758	1.009894395
14	0	NoMusicParty	0	1.144107184	1.270276067
14	0	NoMusicParty	1	0.79150984	0.960441783
14	0	NoMusicParty	2	0.880761165	0.935438469
14	0	NoMusicParty	3	0.980114766	1.200814397
14	0	NoMusicParty	4	0.913055209	1.189593652
14	0	NoMusicParty	5	0.931014315	1.146735562
14	0	NoMusicParty	6	0.854914348	1.339556263
14	0	NoMusicParty	7	0.818888628	1.259770717
14	0	NoMusicParty	8	0.839485265	1.029591807
14	0	Library	0	0.787778727	0.904590596
14	0	Library	1	1.208679628	0.91839622
14	0	Library	2	1.094780952	0.846490232
14	0	Library	3	1.036822233	0.912921562
14	0	Library	4	0.899751545	0.895606649
14	0	Library	5	0.777996212	0.864916232
14	0	Library	6	0.786667108	1.108513201
14	0	Library	7	0.752505915	1.159540286
14	0	Library	8	0.747983357	0.961510077
14	0	FoodCourt	0	0.649433356	1.144410372
14	0	FoodCourt	1	0.763898755	0.972362619
14	0	FoodCourt	2	0.970995986	0.946493095
14	0	FoodCourt	3	0.934698213	1.069640398
14	0	FoodCourt	4	0.825898444	1.157030071
14	0	FoodCourt	5	0.843104168	0.781193507
14	0	FoodCourt	6	0.983438127	0.902316605
14	0	FoodCourt	7	0.993274932	0.876598818
14	0	FoodCourt	8	0.913318923	1.259800589
14	0	Cafe	0	1.085767967	1.255248625
14	0	Cafe	1	1.175730132	1.129051873
14	0	Cafe	2	1.112647465	0.993599194
14	0	Cafe	3	1.118312437	1.262188891
14	0	Cafe	4	1.024654403	1.007926384
14	0	Cafe	5	0.937588364	1.247946412
14	0	Cafe	6	1.009779646	1.219942052
14	0	Cafe	7	0.979467727	0.912124367
14	0	Cafe	8	0.841513375	0.949728005
15	0	Train	0	0.90089887	0.886278083
15	0	Train	1	0.843512401	0.86390374
15	0	Train	2	0.892860925	0.822948194
15	0	Train	3	0.948823346	0.875871163
15	0	Train	4	1.075606854	1.166445442
15	0	Train	5	1.037818231	1.143363482
15	0	Train	6	0.943111366	1.005242498
15	0	Train	7	0.975096084	0.98552954
15	0	Train	8	0.896556728	0.782620551
15	0	Cafe	0	0.940913443	0.910340204
15	0	Cafe	1	0.97009306	0.869572799
15	0	Cafe	2	0.916594881	0.783085477
15	0	Cafe	3	1.13884726	1.022557126
15	0	Cafe	4	1.169231773	1.092146667
15	0	Cafe	5	0.855881605	1.012292959
15	0	Cafe	6	0.976320992	0.791892702
15	0	Cafe	7	0.958062484	0.698029827
15	0	Cafe	8	0.803462148	0.961483069
15	0	MusicParty	0	0.76960079	0.901973117
15	0	MusicParty	1	0.804586977	0.987493621
15	0	MusicParty	2	0.846199093	1.020962166
15	0	MusicParty	3	0.813738727	0.874695595
15	0	MusicParty	4	0.960460198	1.240358851
15	0	MusicParty	5	1.053564901	1.293240276
15	0	MusicParty	6	0.899381379	0.987005769
15	0	MusicParty	7	1.074387509	1.00920066
15	0	MusicParty	8	1.093205015	0.98544273
15	0	FoodCourt	0	0.867819575	0.824450626
15	0	FoodCourt	1	0.859228398	0.774468022
15	0	FoodCourt	2	0.88717215	0.771422793
15	0	FoodCourt	3	0.8995759	0.843908474
15	0	FoodCourt	4	0.884993062	0.980414332
15	0	FoodCourt	5	0.906589028	1.035669307
15	0	FoodCourt	6	0.796065657	0.937032208
15	0	FoodCourt	7	0.834532295	0.938105402
15	0	FoodCourt	8	0.956954632	0.900232456
15	0	NoMusicParty	0	1.013745795	1.127626675
15	0	NoMusicParty	1	1.021663498	1.254129594
15	0	NoMusicParty	2	0.98913975	0.845462379
15	0	NoMusicParty	3	0.898060527	0.847027882
15	0	NoMusicParty	4	0.790542696	0.920182671
15	0	NoMusicParty	5	0.776302982	1.080280503
15	0	NoMusicParty	6	0.795912504	1.220046578
15	0	NoMusicParty	7	0.832225882	1.179491635
15	0	NoMusicParty	8	0.842987871	0.813709755
15	0	Living	0	1.117109585	1.180725199
15	0	Living	1	1.046272776	0.931521773
15	0	Living	2	1.045007787	0.771414733
15	0	Living	3	0.710439081	0.818868866
15	0	Living	4	0.730803443	0.829705029
15	0	Living	5	0.831594114	0.951835988
15	0	Living	6	0.888638217	0.814301768
15	0	Living	7	0.923771656	0.836498077
